run_name,kind,tag,status,timestamp,start_year,end_year,source_sink_preset,be_nonzero_domains,be_values_digest,be_rate_gis1_m_yr,be_rate_gis90_m_yr,scenario,scenario_overridden,groin_enabled,groin_trapping_m_yr,groin_deterioration_f,roadway_management,relocations_enabled,beach_dune_management,nourishment_fills,bdm_domains,nourishment_projects,Hs_m,sandbags_on,rslr_m_yr,annual_states,run_complete,rate_estimator,mean_bias_m_yr,rmse_m_yr,mean_bias_interior_m_yr,rmse_interior_m_yr,lrr_r2_median,lrr_r2_below_floor,endpoint_mean_bias_interior_m_yr,endpoint_rmse_interior_m_yr,nourishment_ok,roads_drowned,roads_reloc_blocked,groin_extent_updrift_m,groin_extent_downdrift_m,runtime_min,use_sandbox_cascade,topo_product,topo_dune_version,island_offset_version,geometry,rmse_reach_interior_m_yr,git_commit,git_dirty,be_rate_gis115_m_yr
HAT_2004_2024_calibBE_road_bdm_nourish_nogroin,matrix,,current,2026-09-14 19:31:56,2004,2024,calibBE,64,ff3c150172d6,50.3,57.9,full_management,False,False,,,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,0.12968124353700933,0.5954407898628724,0.1341798166907868,0.6008896060253399,0.7927771111518893,20,0.2636560111626642,0.6268921325523789,True,0,0,,,2.8,True,2004-start,v1,,,,f8c3bb56db79,True,
HAT_2004_2024_calibBE_road_nobdm_groin,matrix,,current,2026-09-14 20:07:11,2004,2024,calibBE,64,ff3c150172d6,50.3,57.9,roadway_only,False,True,60.0,0.6,True,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-0.42520923484648454,0.8359890626450132,-0.4197016104176176,0.8361029688040755,0.7866903277822326,21,-0.2781136039572024,0.733268109983384,True,0,0,6000.0,2500.0,7.8,True,2004-start,v1,,,,f8c3bb56db79,True,
HAT_2004_2024_calibBE_road_nobdm_nogroin,matrix,,current,2026-09-14 19:24:19,2004,2024,calibBE,64,ff3c150172d6,50.3,57.9,roadway_only,False,False,,,True,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-0.4297307080298615,0.8478176819671279,-0.4271834078751448,0.8483554914283685,0.7518225845387705,21,-0.2850252738136929,0.7396688785667681,True,0,0,,,3.2,True,2004-start,v1,,,,f8c3bb56db79,True,
HAT_2004_2024_edgeBE_noroad_bdm_nourish_groin,matrix,,current,2026-09-01 02:38:22,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,beachdune_only,False,True,60.0,0.6,False,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-2.296592597349888,2.7785375104468337,-2.33311380573583,2.807606703970197,0.9325538114362956,12,-2.163649221534323,2.6406477842511187,True,0,0,7500.0,2500.0,3.7,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_noroad_bdm_nourish_nogroin,matrix,,current,2026-09-01 01:11:51,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,beachdune_only,False,False,,,False,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-2.303034943500449,2.795151923317708,-2.342458315096273,2.824669274459361,0.9325538109048942,11,-2.174336920735159,2.6568672304122893,True,0,0,,,3.0,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_noroad_nobdm_groin,matrix,,current,2026-09-01 02:30:54,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,natural,False,True,60.0,0.6,False,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-3.0276073956258105,3.36006767411218,-3.065707824485466,3.389763352961093,0.9550300592192248,6,-2.933845151565491,3.2851276898392725,True,0,0,8000.0,2500.0,3.3,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_noroad_nobdm_nogroin,matrix,,current,2026-09-01 01:05:09,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,natural,False,False,,,False,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-3.052931541911777,3.404981496195132,-3.094496272570218,3.435648221512514,0.9568310065701616,5,-2.9617541881146705,3.3272407692172283,True,0,0,,,3.2,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nonourish_groin,matrix,,current,2026-09-01 02:44:38,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_no_fill,False,True,60.0,0.6,True,False,True,False,43,0,2.5,False,0.006,21,True,lrr,-1.1443996892329935,1.7807256666356592,-1.1600879367946222,1.7992465172775929,0.9330596981519232,12,-1.0693987951752095,1.7554784661592553,True,0,0,6500.0,2500.0,2.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nonourish_nogroin,matrix,,current,2026-09-01 01:17:55,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_no_fill,False,False,,,True,False,True,False,43,0,2.5,False,0.006,21,True,lrr,-1.1514539656911715,1.7969496764751096,-1.1700152917967197,1.815843360581236,0.9330598911038251,12,-1.0790861703118608,1.7696876334228655,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin,matrix,,current,2026-09-14 16:30:05,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.9742978845238688,1.7596036679969915,-0.9936288378358562,1.779310974661986,0.8715200983232247,18,-0.8714138331371832,1.686929446611694,True,0,0,6500.0,2500.0,5.4,True,2004-start,v1,,,,8a8798c99169,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_nogroin,matrix,,current,2026-09-01 01:14:54,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,False,,,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.9814662573802504,1.7735072163266743,-1.003676596754638,1.7935468644741233,0.8800469972008123,18,-0.8803745521416592,1.69597146521524,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_nobdm_groin,matrix,,current,2026-09-01 02:34:06,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,roadway_only,False,True,60.0,0.6,True,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-1.551419643618952,2.184890270371288,-1.5728662239111648,2.2073530231891247,0.92487960222483,17,-1.4694618986416523,2.160015396817994,True,0,0,6000.0,2500.0,2.6,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_nobdm_nogroin,matrix,,current,2026-09-01 01:08:18,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,roadway_only,False,False,,,True,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-1.55309134099458,2.197676494346484,-1.5775544796810834,2.2205989338636605,0.9255165272285208,16,-1.4750292471409252,2.172466387295938,True,0,0,,,2.6,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_noroad_bdm_nourish_groin,matrix,,current,2026-09-01 02:55:06,2004,2024,zeroBE,0,empty,0.0,0.0,beachdune_only,False,True,60.0,0.6,False,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-3.006642960073954,3.252145382882348,-2.95233629995615,3.1865976775574256,0.9440712157866658,0,-2.777463523097488,3.0270918546834773,True,0,0,5000.0,2500.0,3.0,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_noroad_bdm_nourish_nogroin,matrix,,current,2026-09-01 01:28:13,2004,2024,zeroBE,0,empty,0.0,0.0,beachdune_only,False,False,,,False,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-3.010521537943523,3.2514065210091774,-2.9593905808151577,3.190758143973131,0.939414058442514,0,-2.783834067994749,3.0240452753985703,True,0,0,,,3.0,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_noroad_nobdm_groin,matrix,,current,2026-09-01 02:48:24,2004,2024,zeroBE,0,empty,0.0,0.0,natural,False,True,60.0,0.6,False,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-3.75357004919055,3.976333229027548,-3.701601297851495,3.915526862915673,0.9634927061033772,0,-3.57467604349096,3.799118963115115,True,0,0,6500.0,2500.0,3.2,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_noroad_nobdm_nogroin,matrix,,current,2026-09-01 01:21:38,2004,2024,zeroBE,0,empty,0.0,0.0,natural,False,False,,,False,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-3.769036413837845,3.996368920735104,-3.720454927299696,3.940373941714359,0.9638512137035355,0,-3.587226956811414,3.812364091085122,True,0,0,,,3.2,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_road_bdm_nonourish_groin,matrix,,current,2026-09-01 03:04:24,2004,2024,zeroBE,0,empty,0.0,0.0,full_no_fill,False,True,60.0,0.6,True,False,True,False,43,0,2.5,False,0.006,21,True,lrr,-1.8677242668365264,2.373088399783102,-1.7922753860180434,2.2688619139612545,0.9597840792556858,6,-1.7000603938900465,2.1952785523080216,True,0,0,6000.0,2500.0,3.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_road_bdm_nonourish_nogroin,matrix,,current,2026-09-01 01:34:12,2004,2024,zeroBE,0,empty,0.0,0.0,full_no_fill,False,False,,,True,False,True,False,43,0,2.5,False,0.006,21,True,lrr,-1.872794177425463,2.3675822163454594,-1.8005606506974248,2.269747278242968,0.9600544578689204,6,-1.7056678604837332,2.185998516775628,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_road_bdm_nourish_groin,matrix,,current,2026-09-01 02:59:06,2004,2024,zeroBE,0,empty,0.0,0.0,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-1.6958453485279774,2.223192087564495,-1.6241624543433262,2.125804874465585,0.9035023302089712,12,-1.4971055788175551,2.037018201343257,True,0,0,6000.0,2500.0,3.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_road_bdm_nourish_nogroin,matrix,,current,2026-09-01 01:31:13,2004,2024,zeroBE,0,empty,0.0,0.0,full_management,False,False,,,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-1.7005968203969837,2.2146354912268302,-1.632125464516517,2.123898597032397,0.8934859562891286,10,-1.501404415899381,2.0206232231626964,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_road_nobdm_groin,matrix,,current,2026-09-01 02:51:30,2004,2024,zeroBE,0,empty,0.0,0.0,roadway_only,False,True,60.0,0.6,True,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-2.270386015355024,2.778305544279394,-2.2007416224264738,2.692054791453032,0.95403464098131,6,-2.095223676549576,2.610202563952451,True,0,0,6000.0,2500.0,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_zeroBE_road_nobdm_nogroin,matrix,,current,2026-09-01 01:24:41,2004,2024,zeroBE,0,empty,0.0,0.0,roadway_only,False,False,,,True,False,False,False,0,0,2.5,False,0.006,21,True,lrr,-2.2707311230188427,2.770072368488327,-2.2042994086237098,2.689392092081347,0.9568161809679884,6,-2.0985151584073005,2.601205867265434,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_rset0,sensitivity,rset,current,2026-09-01 14:19:40,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.9747543635270668,1.760107025897708,-0.9940958505599732,1.7798200916555034,0.8721547687940621,18,-0.8719496204086302,1.6873908497329784,True,0,0,,,2.6,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_rset10,sensitivity,rset,current,2026-09-01 14:22:32,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.9747617218095392,1.760110702020608,-0.9941032801365384,1.7798237970555535,0.8721445131694139,18,-0.8719523766678647,1.6873903242503343,True,0,0,,,2.6,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_rset30,sensitivity,rset,current,2026-09-01 14:25:34,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.974775440507543,1.7601192356347166,-0.9941171630136458,1.7798324085180794,0.8721292975958234,18,-0.8719605137022193,1.6873940138673786,True,0,0,,,2.8,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_rset40,sensitivity,rset,current,2026-09-01 14:28:12,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.974773455196055,1.7601196451385857,-0.9941151875194816,1.7798328299226058,0.8721360851671724,18,-0.871965165892696,1.6874001458897976,True,0,0,,,2.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_rset60,sensitivity,rset,current,2026-09-01 14:31:00,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.9747544442362372,1.7601053336834536,-0.9940958845294862,1.7798183737563442,0.87214404482603,18,-0.8719484292071193,1.6873887311370852,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_rsetmeasured,sensitivity,rset,current,2026-09-01 14:33:44,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.9747544442362372,1.7601053336834536,-0.9940958845294862,1.7798183737563442,0.87214404482603,18,-0.8719484292071193,1.6873887311370852,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_calibBE_road_bdm_nourish_groin_waveHs1p8,sensitivity,waveHs,current,2026-09-01 18:35:25,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,0.6,True,False,True,True,43,3,1.8,False,0.006,21,True,lrr,-0.2152536053515781,0.605320264966662,-0.2198339208788623,0.5853534229815802,0.7595599222476972,26,-0.0450474766058512,0.5348720724311267,True,0,0,,,2.8,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_calibBE_road_bdm_nourish_groin_waveHs2,sensitivity,waveHs,current,2026-09-01 18:39:08,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.0,False,0.006,21,True,lrr,-0.0889364153080824,0.542579412953295,-0.088419544157833,0.5330722078739114,0.7600664950378099,24,0.066855439940749,0.5224062792252389,True,0,0,,,3.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_calibBE_road_bdm_nourish_groin_waveHs3,sensitivity,waveHs,current,2026-09-01 18:42:02,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,0.6,True,False,True,True,43,3,3.0,False,0.006,21,True,lrr,0.2611706669691523,0.8197951136134511,0.2730959827236431,0.809884566275369,0.8329432339293938,19,0.3779125140871207,0.8501923204316361,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_calibBE_road_bdm_nourish_groin_waveHs3p5,sensitivity,waveHs,current,2026-09-01 18:44:54,2004,2024,calibBE,67,8652bf10e2a5,50.3,57.9,full_management,False,True,60.0,0.6,True,False,True,True,43,3,3.5,False,0.006,21,True,lrr,0.3931448857658507,1.1582280134069325,0.4063609659282782,1.124456120233,0.8882389110268888,23,0.4934581286354486,1.1520636345274158,True,0,0,,,2.6,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_noroad_nobdm_groin_waveHs3,sensitivity,waveHs,current,2026-09-01 20:58:42,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,natural,False,True,60.0,0.6,False,False,False,False,0,0,3.0,False,0.006,21,True,lrr,-2.7296380677751704,3.123462362151844,-2.762920337407566,3.14339895622987,0.9503785458250892,5,-2.636137747740292,3.050931955403948,True,0,0,,,7.3,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs0p75,sensitivity,waveHs,current,2026-09-01 16:33:19,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,0.75,False,0.006,21,True,lrr,-1.4806023224652167,2.4503853022318807,-1.5601356214134283,2.4207582171136712,0.8979791058379913,13,-1.5435690150971164,2.3177615446536826,True,0,0,,,2.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs0p8,sensitivity,waveHs,current,2026-09-01 16:36:04,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,0.8,False,0.006,21,True,lrr,-1.407527889090428,2.348313886793982,-1.481444524706398,2.321546336984496,0.9033144971188648,11,-1.4193018687859884,2.1777360839575635,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs1,sensitivity,waveHs,current,2026-09-01 14:58:21,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,1.0,False,0.006,21,True,lrr,-1.2624441308762386,2.069605601695568,-1.3190925297841574,2.053065682846124,0.8853224173659316,11,-1.1802197559355556,1.8759717980320068,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs1p2,sensitivity,waveHs,current,2026-09-01 16:38:46,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,1.2,False,0.006,21,True,lrr,-1.1703684239463756,1.914465893120064,-1.2156259776866554,1.9066343542204285,0.8703793774698153,15,-1.0576528504498603,1.7349838076809,True,0,0,,,2.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs1p5,sensitivity,waveHs,current,2026-09-01 16:41:34,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,1.5,False,0.006,21,True,lrr,-1.1169481629991398,1.832347051835156,-1.1507126317754313,1.834455667398052,0.8616041252092275,15,-0.9935433080268422,1.675874575902443,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs1p8,sensitivity,waveHs,current,2026-09-01 15:07:30,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,1.8,False,0.006,21,True,lrr,-1.0553772143841371,1.7680587599325834,-1.0812099562296476,1.7771316440759506,0.8742952524775852,15,-0.9333170170888376,1.634616647435095,True,0,0,,,3.0,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs2,sensitivity,waveHs,current,2026-09-01 15:10:15,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.0,False,0.006,21,True,lrr,-1.02840692864198,1.784935571633839,-1.0518470947329888,1.7986209182596142,0.8800669817835881,17,-0.915484560017448,1.6716009994515273,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs3,sensitivity,waveHs,current,2026-09-01 15:12:48,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,3.0,False,0.006,21,True,lrr,-0.9084427455608148,1.7518154362846226,-0.9254388063475976,1.766623298810765,0.8573631151849996,24,-0.8221230993555945,1.7151870478427236,True,0,0,,,2.3,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs3p5,sensitivity,waveHs,current,2026-09-01 15:15:31,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,3.5,False,0.006,21,True,lrr,-0.858082819162355,1.835554205255628,-0.874421984286445,1.834537071417952,0.8938901937306708,27,-0.7859244286331375,1.810189988633169,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs4,sensitivity,waveHs,current,2026-09-01 15:18:21,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,4.0,False,0.006,21,True,lrr,-0.8773092573675322,2.016037817049574,-0.8936045226969459,1.9942838994945928,0.9167262040543034,23,-0.8147144071677069,1.9816018797389208,True,0,0,,,2.6,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs4p5,sensitivity,waveHs,current,2026-09-01 15:21:04,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,4.5,False,0.006,21,True,lrr,-0.8523525215303804,2.2259294785731325,-0.8694353571158019,2.181493985970109,0.9311629545353076,20,-0.8091017500261773,2.175986821504022,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveHs5,sensitivity,waveHs,current,2026-09-01 15:23:39,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,5.0,False,0.006,21,True,lrr,-0.8540314143898976,2.466007725649661,-0.8725151722993161,2.401606842803105,0.9317186332184316,16,-0.8160180641350068,2.381075879628329,True,0,0,,,2.3,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveTp10,sensitivity,waveTp,current,2026-09-01 15:35:22,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-1.042476669936459,1.7216748794183134,-1.0541606961686518,1.73884046761342,0.8871141511172385,19,-0.9337388512557268,1.6520871774899932,True,0,0,,,5.8,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveTp7,sensitivity,waveTp,current,2026-09-01 15:26:22,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.904871665502506,1.7774332321196749,-0.9298819866993012,1.7972367014865842,0.862769038566089,21,-0.8103961575310309,1.7051524659931727,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveTp9,sensitivity,waveTp,current,2026-09-01 15:29:19,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-1.011763271693552,1.734619779044382,-1.026572427376616,1.7531385193093194,0.8828224349511198,18,-0.9061823566097952,1.664579406664177,True,0,0,,,2.7,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveahf0p15,sensitivity,waveahf,current,2026-09-01 14:36:51,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.9428927596881288,1.754906456989438,-0.9679818982931976,1.7736269652712209,0.8813549206314157,18,-0.8447978707931274,1.6719669936774169,True,0,0,,,2.9,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveahf0p2,sensitivity,waveahf,current,2026-09-01 14:39:26,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.9182884081653934,1.755258263704772,-0.9491412394700371,1.7702114686273032,0.8940397101423265,18,-0.8252869403721377,1.659140876868031,True,0,0,,,2.3,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveahf0p25,sensitivity,waveahf,current,2026-09-01 14:42:04,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.8886963167254133,1.7550753702262691,-0.9273296372068384,1.76452450239853,0.9110533962684204,16,-0.8073150640412682,1.6485850485671203,True,0,0,,,2.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveahf0p3,sensitivity,waveahf,current,2026-09-01 14:44:42,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.8770519262498635,1.7568330589761143,-0.9237400465503598,1.7572737742306288,0.9140343387868032,14,-0.8064833300405257,1.6395357056490385,True,0,0,,,2.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveasym0p6,sensitivity,waveasym,current,2026-09-01 14:47:21,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.955132386646656,1.7658284022436683,-0.9768822185751111,1.785679048724256,0.8726552408388448,18,-0.853765154575703,1.6948970894199458,True,0,0,,,2.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveasym0p65,sensitivity,waveasym,current,2026-09-01 14:50:07,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.964972732336858,1.7625445471078611,-0.985495726733588,1.7823479503367543,0.8724494577968946,18,-0.8633601640659461,1.6909800969655169,True,0,0,,,2.5,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2004_2024_edgeBE_road_bdm_nourish_groin_waveasym0p75,sensitivity,waveasym,current,2026-09-01 14:52:45,2004,2024,edgeBE,2,ac6a7aca07f6,50.3,46.7,full_management,False,True,60.0,0.6,True,False,True,True,43,3,2.5,False,0.006,21,True,lrr,-0.985457304620055,1.758095086780009,-1.0035651234431675,1.7776342226561992,0.8731530106525429,19,-0.8807888300452269,1.684356803697712,True,0,0,,,2.4,True,2004-start,v1,,,,317edc4af21e,True,
HAT_2010_2024_edgeBE_noroad_bdm_nourish_nogroin,archive,2026-09-18-pre-redigitized-dunelines,archived,2026-09-17 23:57:19,2010,2024,edgeBE,2,804080c84502,72.6,31.3,beachdune_only,False,False,nan,nan,False,False,True,True,43,3,2.5,False,0.007,15,True,lrr,-2.419453512565527,3.0279906874621316,-2.4612758247110587,3.0599394342490256,0.8222745391271051,14,-2.495490125920099,3.0993245882751923,True,0,0,nan,nan,4.1,True,2004-start,v1,superseded_20260919_pre-redigitized/v1,base,3.0599394342490256,fd58bb1029cf,True,
